2026-08-08 02:07	DESKTOP-BT7ML7I	SK_k60_s5	cat	2023	2024	5	695	591.94	864.58	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 60 --tag SK_k60
2026-08-08 02:07	HS-GPU	SC_d7_s6	cat	2023	2024	6	700	572.02	866.15	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-k 80 --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --depth 7 --tag SC_d7
2026-08-08 02:09	DESKTOP-BT7ML7I	SK_k60_s6	cat	2023	2024	6	818	588.83	876.10	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 60 --tag SK_k60
2026-08-08 02:09	HS-GPU	SC_d7_s8	cat	2023	2024	8	1119	586.09	890.73	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-k 80 --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --depth 7 --tag SC_d7
2026-08-08 02:11	DESKTOP-BT7ML7I	SK_k60_s8	cat	2023	2024	8	805	600.28	878.13	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 60 --tag SK_k60
2026-08-08 02:11	HS-GPU	SC_d7_s13	cat	2023	2024	13	754	575.79	868.84	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-k 80 --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --depth 7 --tag SC_d7
2026-08-08 02:12	DESKTOP-BT7ML7I	SK_k60_s13	cat	2023	2024	13	681	595.36	877.65	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 60 --tag SK_k60
2026-08-08 02:15	HS-GPU	CZ_d4_s3	cat	2023	2024	3	2968	589.39	886.53	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-k 80 --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --l2 10 --iters 3000 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --depth 4 --failmode-cells --tag CZ_d4
2026-08-08 02:16	DESKTOP-BT7ML7I	SK_k40_s3	cat	2023	2024	3	932	584.45	871.66	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 40 --tag SK_k40
2026-08-08 02:17	DESKTOP-BT7ML7I	SK_k40_s4	cat	2023	2024	4	784	598.21	875.50	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 40 --tag SK_k40
2026-08-08 02:19	DESKTOP-BT7ML7I	SK_k40_s5	cat	2023	2024	5	680	593.68	858.71	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 40 --tag SK_k40
2026-08-08 02:19	HS-GPU	CZ_d4_s4	cat	2023	2024	4	2999	589.52	894.00	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-k 80 --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --l2 10 --iters 3000 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --depth 4 --failmode-cells --tag CZ_d4
